geneID	rice_mock.rep1_count	rice_mock.rep2_count	rice_RSV.rep1_count	rice_RSV.rep2_count	rice_mock.rep1_cpm	rice_mock.rep2_cpm	rice_RSV.rep1_cpm	rice_RSV.rep2_cpm	LogFC	LogCPM	Pvalue	FDR		
LOC_Os02g57650	3238	3573	3276	3109	123.9966154	134.2384756	124.2220716	120.5531065	-0.054228622	6.971458997	0.846408558	1		
LOC_Os07g38150	355	277	308	336	13.59444054	10.40695711	11.67899818	13.02857632	0.062940366	3.613515217	0.846422139	1		
LOC_Os10g34710	3913	3865	3822	4041	149.8451995	145.2089864	144.9257502	156.6918956	0.054532785	7.218966069	0.846455975	1		
LOC_Os04g46930	195	153	161	195	7.467368747	5.748247066	6.104930869	7.561227329	0.070153456	2.763371852	0.846474787	1		
LOC_Os02g13990	1344	1428	1347	1259	51.46740306	53.65030595	51.07665765	48.81838568	-0.05095299	5.67799062	0.846498011	1		
LOC_Os04g40660	2722	2603	2496	2502	104.2368089	97.79534061	94.64538789	97.01636296	-0.053882013	6.619018093	0.84651039	1		
LOC_Os05g09360	343	396	369	379	13.13491016	14.87781594	13.99204653	14.69592389	0.058136658	3.829699762	0.846598393	1		
LOC_Os02g36740	394	996	832	586	15.08791429	37.4199613	31.54846263	22.72245751	0.075172083	4.735045817	0.846689006	1		
LOC_Os01g39780	133	115	114	141	5.093128428	4.32057786	4.322746081	5.467348992	0.079131797	2.284203113	0.846693184	1		
LOC_Os06g06780	1452	1048	1092	1255	55.60317652	39.37361389	41.4073572	48.66328358	-0.055799363	5.532765319	0.846714379	1		
LOC_Os04g23210	719	780	704	702	27.53352887	29.30478897	26.69485299	27.22041838	-0.053001666	4.791576658	0.846741249	1		
LOC_Os08g34120	76	61	75	68	2.910359102	2.291784778	2.843911896	2.636735684	0.095778247	1.455284734	0.846746862	1		
LOC_Os02g17940	173	78	81	148	6.624896376	2.930478897	3.071424847	5.738777665	-0.096857946	2.223291565	0.846757424	1		
LOC_Os06g09850	1714	2069	1884	1661	65.63625658	77.73283124	71.43906682	64.40614663	-0.054513426	6.122299479	0.846766697	1		
LOC_Os11g11940	777	826	880	741	29.75459239	31.03302011	33.36856624	28.73266385	0.052716266	4.941098112	0.846843644	1		
LOC_Os12g17320	1705	821	1180	1186	65.29160879	30.8451689	44.74421382	45.98777237	-0.066919372	5.54803664	0.847005042	1		
LOC_Os03g25150	1640	1136	1551	1277	62.80248588	42.67979521	58.812098	49.51634512	0.056484653	5.740284341	0.847009356	1		
LOC_Os07g13460	394	426	393	375	15.08791429	16.0049232	14.90209833	14.54082179	-0.05581181	3.923239525	0.847024961	1		
LOC_Os04g30430	1422	1503	1395	1354	54.45435056	56.46807412	52.89676126	52.50206053	-0.050912167	5.755490676	0.847034489	1		
LOC_Os03g62000	30	29	37	16	1.148825961	1.089537026	1.402996535	0.620408396	-0.125190601	0.187362547	0.847287068	1		
LOC_Os01g14410	485	96	346	275	18.57268637	3.606743257	13.11991355	10.66326931	0.110403907	3.533559831	0.847342925	1		
LOC_Os07g10480	268	278	262	247	10.26284525	10.44452735	9.934732222	9.577554617	-0.063292006	3.337120315	0.847344506	1		
LOC_Os11g18044	2053	1944	2160	1888	78.61798994	73.03655096	81.90466259	73.20819076	0.053630517	6.259366475	0.847507261	1		
LOC_Os11g28270	1849	1953	1830	1738	70.8059734	73.37468314	69.39145025	67.39186204	-0.053360004	6.132151378	0.847535244	1		
LOC_Os03g43360	422	541	492	409	16.16015185	20.32550106	18.65606204	15.85918963	-0.056754287	4.151065358	0.847558286	1		
LOC_Os08g05490	448	570	453	497	17.15580102	21.41503809	17.17722785	19.27143581	-0.056605669	4.231071955	0.847561774	1		
LOC_Os06g40170	397	788	342	734	15.20279689	29.6053509	12.96823824	28.46123518	-0.080018869	4.431456139	0.847586143	1		
LOC_Os06g02240	1396	1558	1439	1337	53.45870139	58.53443745	54.56518957	51.84287661	-0.050858465	5.768889046	0.847590846	1		
LOC_Os08g36790	1009	949	1037	942	38.63884649	35.65415991	39.32182181	36.52654433	0.051241192	5.230186104	0.847611887	1		
LOC_Os03g58790	1109	1470	1556	1057	42.46826636	55.22825613	59.00169213	40.98572968	0.055704893	5.623920379	0.847673331	1		
LOC_Os03g05570	41	43	35	41	1.570062147	1.615520417	1.327158885	1.589796515	-0.103478729	0.676432417	0.847706552	1		
LOC_Os03g13274	416	428	376	414	15.93038666	16.08006369	14.2574783	16.05306725	-0.055380886	3.965618576	0.847888392	1		
LOC_Os03g21419	142	161	134	146	5.437776216	6.048809005	5.081122587	5.661226616	-0.072707295	2.490468114	0.847979564	1		
LOC_Os05g28950	169	140	167	151	6.471719581	5.259833917	6.332443821	5.855104239	0.075556664	2.595883719	0.847996838	1		
LOC_Os01g62820	1002	1145	1058	960	38.3707871	43.01792739	40.11811714	37.22450377	-0.050584441	5.30907572	0.848032011	1		
LOC_Os05g49990	77	72	62	74	2.9486533	2.705057443	2.350967167	2.869388833	-0.092003321	1.479856023	0.848159698	1		
LOC_Os02g16640	543	650	528	587	20.7937499	24.42065747	20.02113975	22.76123304	-0.05510585	4.460696739	0.84819651	1		
LOC_Os03g52150	2518	2600	2244	2550	96.42479234	97.68262989	85.08984392	98.87758815	-0.053725513	6.560747801	0.848264203	1		
LOC_Os02g44990	439	908	564	797	16.81115323	34.11377998	21.38621745	30.90409324	0.068892272	4.689253986	0.848269903	1		
LOC_Os09g36940	48	33	62	25	1.838121538	1.239817995	2.350967167	0.969388119	0.125328719	0.741510822	0.848285636	1		
LOC_Os07g38990	178	197	191	192	6.816367369	7.401337726	7.242495627	7.444900755	0.070126948	2.865186899	0.848312814	1		
LOC_Os05g44050	3892	4918	4067	4171	149.0410214	184.7704515	154.2158624	161.7327138	-0.054617766	7.340238847	0.848367576	1		
LOC_Os02g54010	966	986	948	888	36.99219595	37.04425887	35.94704636	34.43266599	-0.05082534	5.17359499	0.84852306	1		
LOC_Os03g55380	117	130	109	119	4.480421248	4.884131494	4.133151955	4.614287447	-0.074566695	2.199479171	0.848566838	1		
LOC_Os01g28690	88	76	88	82	3.369889486	2.855338412	3.336856624	3.179593031	0.087063729	1.70295773	0.848585721	1		
LOC_Os03g43470	81	39	59	67	3.101830095	1.465239448	2.237210691	2.597960159	0.100685988	1.278069215	0.848636673	1		
LOC_Os09g27320	42	32	31	47	1.608356346	1.202247752	1.175483584	1.822449664	0.115385408	0.609883679	0.848681812	1		
LOC_Os08g31760	83	112	89	90	3.178418492	4.207867134	3.374775449	3.489797229	-0.080992792	1.859247837	0.84880567	1		
LOC_Os03g60400	1655	1982	1576	1823	63.37689886	74.46422017	59.76006863	70.68778165	-0.054467315	6.065735473	0.848858106	1		
LOC_Os05g38830	910	1179	1189	921	34.84772082	44.29531563	45.08548325	35.71225831	0.052806113	5.319331662	0.848890644	1		
LOC_Os01g08540	117	81	103	102	4.480421248	3.043189623	3.905639003	3.955103526	0.083105632	1.96990949	0.848896162	1		
LOC_Os06g19470	1093	1120	1126	958	41.85555918	42.07867134	42.69659726	37.14695272	-0.050447548	5.354404436	0.848935783	1		
LOC_Os05g38160	817	801	854	781	31.28636034	30.09376405	32.38267678	30.28368484	0.051667917	4.955208696	0.84902449	1		
LOC_Os11g32280	212	256	257	219	8.118370125	9.61798202	9.745138096	8.491839923	0.063105882	3.176983869	0.849025485	1		
LOC_Os01g40050	737	884	958	684	28.22282445	33.21209416	36.32623461	26.52245894	0.05460469	4.956284367	0.849119423	1		
LOC_Os06g48770	2727	3146	3281	2660	104.4282799	118.1959822	124.4116657	103.1428959	0.053878534	6.811147112	0.849265988	1		
LOC_Os08g43090	564	674	590	658	21.59792807	25.32234329	22.37210691	25.5142953	0.054061353	4.568338142	0.849376134	1		
LOC_Os06g50420	45	10	39	22	1.723238942	0.375702423	1.478834186	0.853061545	0.163404091	0.241832105	0.849417618	1		
LOC_Os08g39960	629	664	738	572	24.08705099	24.94664086	27.98409305	22.17960017	0.054154257	4.632731063	0.849446911	1		
LOC_Os02g43180	501	447	518	444	19.18539355	16.79389829	19.64195149	17.216333	0.055436481	4.189741088	0.849447833	1		
LOC_Os06g04500	437	461	423	419	16.73456483	17.31988168	16.03966309	16.24694488	-0.054020345	4.054945562	0.849478853	1		
LOC_Os12g37860	2369	2451	2575	2298	90.71895673	92.08466379	97.64097508	89.10615591	0.052796982	6.527440762	0.849508576	1		
LOC_Os04g48030	476	435	423	431	18.22803858	16.34305538	16.03966309	16.71225117	-0.056059644	4.076728891	0.849533261	1		
LOC_Os11g04370	178	171	194	164	6.816367369	6.424511427	7.356252103	6.359186061	0.072026209	2.765589176	0.849534863	1		
LOC_Os11g03990	436	421	437	368	16.69627064	15.81707199	16.57052665	14.26939311	-0.055044001	3.98862942	0.849575078	1		
LOC_Os05g36190	719	840	770	801	27.53352887	31.5590035	29.19749546	31.05919534	0.052190181	4.899367054	0.84969715	1		
LOC_Os04g40830	562	502	520	480	21.52133967	18.86026162	19.71778914	18.61225189	-0.054113541	4.301057639	0.849765013	1		
LOC_Os02g46520	801	893	838	754	30.67365316	33.55022634	31.77597558	29.23674567	-0.05127994	4.967968387	0.849781225	1		
LOC_Os04g25990	350	434	390	343	13.40296955	16.30548514	14.78834186	13.30000499	-0.057480023	3.855962142	0.849835765	1		
LOC_Os12g29550	1634	1956	1827	1542	62.57272068	73.48739387	69.27769378	59.79185919	-0.053211393	6.047603905	0.849877303	1		
LOC_Os03g08770	353	416	388	389	13.51785214	15.62922078	14.71250421	15.08367913	0.055562429	3.885197072	0.849894697	1		
LOC_Os11g29370	4691	3646	3550	4263	179.6380861	136.9811033	134.6118297	165.3000621	-0.056598815	7.267248066	0.849936735	1		
LOC_Os02g44690	2300	2222	2440	2136	88.07665702	83.48107831	92.52193367	82.8245209	0.052794364	6.436509557	0.850029784	1		
LOC_Os03g49126	84	102	66	103	3.216712691	3.832164711	2.502642468	3.993879051	-0.091510593	1.788781292	0.850239339	1		
LOC_Os04g51792	2999	1814	2367	2544	114.8443019	68.15241947	89.75385943	98.644935	0.060719383	6.537560699	0.850276264	1		
LOC_Os02g56040	649	612	583	601	24.85293496	22.99298827	22.10667514	23.30409038	-0.053123867	4.544953783	0.850311104	1		
LOC_Os04g49520	29	52	35	38	1.110531762	1.953652598	1.327158885	1.473469941	-0.103488601	0.620807049	0.850337711	1		
LOC_Os07g38360	10015	10492	9434	9790	383.5164	394.1869818	357.7261976	379.6123874	-0.053711565	8.56211555	0.850353323	1		
LOC_Os01g70090	1436	1787	1729	1521	54.99046934	67.13802293	65.5616489	58.97757317	0.051687905	5.943988621	0.850365539	1		
LOC_Os02g46140	98	90	107	88	3.752831473	3.381321804	4.057314304	3.412246179	0.087124085	1.894991864	0.850444213	1		
LOC_Os03g54980	4158	4541	4458	4324	159.2272782	170.6064701	169.0421231	167.6653691	0.052817399	7.377895602	0.850476804	1		
LOC_Os04g52200	265	242	304	215	10.14796266	9.091998628	11.52732288	8.336737824	0.065774753	3.296893997	0.850522788	1		
LOC_Os03g04580	271	197	222	256	10.37772785	7.401337726	8.417979211	9.92653434	0.066098116	3.185761596	0.850535413	1		
LOC_Os02g21430	1545	1850	1964	1472	59.164537	69.50494819	74.47257284	57.07757245	0.054004857	6.020668049	0.850550207	1		
LOC_Os11g20239	180	210	163	197	6.892955767	7.889750875	6.18076852	7.638778379	-0.072426589	2.849971462	0.850583241	1		
LOC_Os07g10350	308	426	356	328	11.7946132	16.0049232	13.4991018	12.71837212	-0.059976814	3.758614932	0.850651923	1		
LOC_Os04g26380	424	345	373	349	16.23674025	12.96173358	14.14372183	13.53265814	-0.056733688	3.834814736	0.850661832	1		
LOC_Os05g01910	373	382	331	375	14.28373612	14.35183254	12.55113117	14.54082179	-0.056468309	3.805220143	0.850685072	1		
LOC_Os02g20940	203	244	234	220	7.773722337	9.167139112	8.873005114	8.530615448	0.062363128	3.111023864	0.850812512	1		
LOC_Os11g40570	690	1057	895	865	26.42299711	39.71174607	33.93734862	33.54082892	0.05481327	5.060486148	0.85084049	1		
LOC_Os11g47130	246	189	189	216	9.420372881	7.100775788	7.166657977	8.375513349	-0.066777739	3.014592532	0.850844154	1		
LOC_Os01g51390	683	806	645	748	26.15493772	30.28161526	24.4576423	29.00409252	-0.053270886	4.780553663	0.850916018	1		
LOC_Os04g51330	477	314	386	420	18.26633278	11.79705607	14.63666656	16.2857204	0.060386116	3.936671695	0.850947379	1		
LOC_Os05g32230	2439	2051	2213	2013	93.39955064	77.05656688	83.91436033	78.05513135	-0.053318593	6.375420112	0.850949089	1		
LOC_Os07g12600	97	96	107	71	3.714537274	3.606743257	4.057314304	2.753062258	-0.083868743	1.84745367	0.851022937	1		
LOC_Os01g61780	1470	1695	1832	1369	56.2924721	63.68156064	69.4672879	53.0836934	0.052383222	5.919341372	0.85102448	1		
LOC_Os02g06605	161	123	142	150	6.165365991	4.621139798	5.384473189	5.816328715	0.075215457	2.476662463	0.851029425	1		
LOC_Os01g48990	5116	3103	4039	4346	195.9131206	116.5804617	153.1541353	168.5184306	0.060521888	7.308985055	0.851093496	1		
LOC_Os11g38030	854	624	662	837	32.70324569	23.44383117	25.10226233	32.45511423	0.057260471	4.832268931	0.851173945	1		
LOC_Os07g38420	598	780	681	610	22.89993083	29.30478897	25.82272001	23.65307011	-0.053483734	4.667481222	0.851183133	1		
LOC_Os09g38730	30	29	24	38	1.148825961	1.089537026	0.910051807	1.473469941	0.11397548	0.297930395	0.851227004	1		
LOC_Os11g34850	112	93	124	89	4.288950255	3.494032531	4.701934334	3.451021704	0.08638532	2.018458977	0.851383985	1		
LOC_Os10g24070	631	657	604	605	24.16363938	24.68364917	22.90297047	23.45919248	-0.052472152	4.57424056	0.851402946	1		
LOC_Os12g31350	141	211	210	150	5.399482017	7.927321118	7.962953308	5.816328715	0.07164918	2.77145101	0.851519245	1		
LOC_Os08g35900	324	301	308	277	12.40732038	11.30864292	11.67899818	10.74082036	-0.059753537	3.534023837	0.85153619	1		
LOC_Os05g32390	1014	706	869	878	38.83031749	26.52459104	32.95145916	34.04491074	0.05536637	5.050247907	0.851541201	1		
LOC_Os01g14020	115	124	136	110	4.403832851	4.658710041	5.156960237	4.265307724	0.077979073	2.228207886	0.851541238	1		
LOC_Os03g48320	58	33	41	54	2.221063525	1.239817995	1.554671836	2.093878337	0.096424423	0.888835481	0.851552557	1		
LOC_Os07g09150	3401	2612	2823	3271	130.2385698	98.13347279	107.0448438	126.8347415	0.055640555	6.852324431	0.851575745	1		
LOC_Os09g02530	504	542	491	564	19.30027615	20.36307131	18.61814321	21.86939597	0.053635711	4.327437177	0.851587634	1		
LOC_Os04g02120	211	187	194	176	8.080075927	7.025635303	7.356252103	6.824492359	-0.070053523	2.883981401	0.85170732	1		
LOC_Os01g08680	146	176	182	147	5.590953011	6.612362638	6.9012262	5.70000214	0.0688995	2.646037911	0.851826418	1		
LOC_Os03g25720	1397	1513	1305	1428	53.49699559	56.84377655	49.48406698	55.37144936	-0.049758877	5.748281319	0.851826479	1		
LOC_Os06g06410	359	344	341	371	13.74761733	12.92416334	12.93031942	14.38571969	0.057110948	3.760270927	0.851846556	1		
LOC_Os01g05090	435	451	374	454	16.65797644	16.94417926	14.18164065	17.60408824	-0.056160152	4.034865447	0.851906377	1		
LOC_Os03g40410	728	789	795	632	27.87817666	29.64292115	30.14546609	24.50613165	-0.052148487	4.809158692	0.85191986	1		
LOC_Os03g17060	69	103	88	69	2.642299711	3.869734953	3.336856624	2.675511209	-0.091072091	1.676303831	0.851937099	1		
LOC_Os03g60780	804	955	860	792	30.78853576	35.87958136	32.61018974	30.71021561	-0.050928187	5.021371022	0.85196781	1		
LOC_Os01g54010	759	757	738	688	29.06529682	28.44067339	27.98409305	26.67756104	-0.051146188	4.809977792	0.851995246	1		
LOC_Os09g29370	295	395	365	279	11.29678862	14.84024569	13.84037123	10.81837141	-0.060829997	3.669992375	0.852007231	1		
LOC_Os03g57430	1818	1736	1645	1695	69.61885324	65.22194057	62.37646758	65.72451448	-0.051652734	6.037348262	0.852055424	1		
LOC_Os10g35760	289	315	288	277	11.06702343	11.83462631	10.92062168	10.74082036	-0.057361676	3.483888343	0.852232453	1		
LOC_Os06g10450	181	227	231	185	6.931249966	8.528444994	8.759248638	7.173472081	0.066340636	2.98194899	0.852241834	1		
LOC_Os06g49740	4990	5035	5236	4896	191.0880515	189.1661698	198.5429691	189.8449692	0.052644594	7.583637184	0.852267954	1		
LOC_Os04g45570	1271	1311	1317	1284	48.67192655	49.25458761	49.93909289	49.7877738	0.048876742	5.625983441	0.852269809	1		
LOC_Os07g42380	783	820	814	802	29.98435759	30.80759866	30.86592377	31.09797086	0.050332303	4.940131294	0.852301096	1		
LOC_Os06g23440	5100	5592	5339	4702	195.3004134	210.0927947	202.4486081	182.3225174	-0.052904872	7.622479942	0.852334404	1		
LOC_Os07g18510	68	85	64	76	2.604005512	3.193470592	2.426804818	2.946939882	-0.084626481	1.516888038	0.852349395	1		
LOC_Os01g26300	55	34	61	33	2.106180929	1.277388237	2.313048342	1.279592317	0.103231598	0.861307602	0.852392487	1		
LOC_Os03g58810	314	362	345	339	12.02437839	13.6004277	13.08199472	13.1449029	0.056987596	3.701305759	0.852411581	1		
LOC_Os01g71830	111	227	102	203	4.250656056	8.528444994	3.867720178	7.871431527	-0.090371822	2.629411531	0.852439054	1		
LOC_Os03g31400	1012	1148	987	1042	38.75372909	43.13063812	37.42588055	40.4040968	-0.049328674	5.318509092	0.852461521	1		
LOC_Os02g44132	101	103	87	100	3.867714069	3.869734953	3.298937799	3.877552476	-0.085134989	1.92466948	0.852534923	1		
LOC_Os02g12480	39922	26012	36989	30389	1528.781001	977.2771418	1402.579428	1178.349422	0.059868427	10.31100735	0.852562413	1		
LOC_Os01g36080	770	903	930	759	29.486533	33.92592876	35.26450751	29.4306233	0.05136563	5.000431678	0.852598526	1		
LOC_Os01g54300	109	64	43	139	4.174067659	2.404495505	1.630509487	5.389797942	0.118491919	1.798484756	0.852633092	1		
LOC_Os03g51650	3533	5776	4636	4748	135.293404	217.0057193	175.791674	184.1061916	0.057696262	7.471936876	0.852643154	1		
LOC_Os03g15690	288	234	253	235	11.02872923	8.79143669	9.593462795	9.11224832	-0.062960899	3.276445776	0.852646051	1		
LOC_Os12g06550	49	37	41	37	1.876415737	1.390098964	1.554671836	1.434694416	-0.106943643	0.71091862	0.85268276	1		
LOC_Os12g13160	37	30	31	29	1.416885352	1.127107268	1.175483584	1.124490218	-0.123645083	0.361127234	0.8527352	1		
LOC_Os03g15120	455	535	455	472	17.42386041	20.10007961	17.2530655	18.30204769	-0.053709656	4.193583948	0.852777759	1		
LOC_Os10g41770	407	442	466	393	15.58573887	16.60604708	17.67017258	15.23878123	0.053871483	4.027596804	0.852800436	1		
LOC_Os03g62180	2222	2740	2562	2439	85.08970952	102.9424638	97.14803035	94.5735049	0.05200505	6.566172621	0.852912707	1		
LOC_Os09g25760	7916	9004	7597	8248	303.1368769	338.2824613	288.0693156	319.8205283	-0.053235197	8.283737338	0.853053124	1		
LOC_Os12g35590	746	782	784	757	28.56747223	29.37992945	29.72835902	29.35307225	0.050619762	4.871305979	0.853156302	1		
LOC_Os11g07860	132	94	133	101	5.054834229	3.531602773	5.043203762	3.916328001	0.079915805	2.155432234	0.853165731	1		
LOC_Os10g25680	2801	2828	2611	2677	107.2620506	106.2486451	99.00605279	103.8020798	-0.051424407	6.699416361	0.853199805	1		
LOC_Os09g33800	1507	2039	1927	1651	57.70935745	76.60572398	73.0695763	64.01839139	0.053500604	6.08125316	0.853230024	1		
LOC_Os03g01910	2392	2490	2200	2381	91.5997233	93.54990324	83.4214156	92.32452446	-0.05179091	6.493517805	0.853261996	1		
LOC_Os04g54510	101	106	101	90	3.867714069	3.98244568	3.829801353	3.489797229	-0.078601412	1.948078745	0.853266259	1		
LOC_Os07g43430	433	458	440	397	16.58138804	17.20717096	16.68428312	15.39388333	-0.052613319	4.044340532	0.853396356	1		
LOC_Os05g38660	160	225	160	195	6.127071793	8.453304509	6.067012044	7.561227329	-0.071201557	2.829520175	0.85339915	1		
LOC_Os03g01140	99	141	93	126	3.791125672	5.297404159	3.526450751	4.88571612	-0.084824349	2.150418437	0.85343786	1		
LOC_Os08g19670	83	73	71	72	3.178418492	2.742627685	2.692236595	2.791837783	-0.088703071	1.546700539	0.853442784	1		
LOC_Os01g43060	159	213	185	160	6.088777594	8.002461602	7.014982676	6.204083962	-0.068297482	2.782598867	0.853469084	1		
LOC_Os02g12580	1317	1722	1457	1394	50.43345969	64.69595718	55.24772843	54.05308152	-0.050464581	5.807526444	0.853469401	1		
LOC_Os08g26220	43	12	55	7	1.646650544	0.450842907	2.08553539	0.271428673	0.173667337	0.248168178	0.853475915	1		
LOC_Os05g41800	126	83	84	108	4.825069037	3.118330108	3.185181323	4.187756675	-0.086479569	1.963966914	0.853475925	1		
LOC_Os04g59550	1700	2023	1740	1751	65.1001378	76.0046001	65.97875598	67.89594386	-0.051833738	6.100798589	0.853509116	1		
LOC_Os01g54424	71	48	60	64	2.718888108	1.803371629	2.275129516	2.481633585	0.093211664	1.258729561	0.853518925	1		
LOC_Os09g31130	1319	1632	976	1758	50.51004809	61.31463538	37.00877347	68.16737254	-0.060139792	5.761296358	0.853592206	1		
LOC_Os02g57870	117	130	96	131	4.480421248	4.884131494	3.640207226	5.079593744	-0.077924036	2.197829745	0.85361141	1		
LOC_Os02g50550	1444	1632	1664	1438	55.29682293	61.31463538	63.09692526	55.75920461	0.050053104	5.877374465	0.853623047	1		
